Date,Ret_Lag_1,Ret_Lag_2,Ret_Lag_3,Ret_Lag_7,Ret_Lag_14,Ret_Lag_30,Close_to_MA_7,Close_to_MA_30,Close_to_MA_90,Vol_7,Vol_30,Mom_30,HL_Range,Volume_Change,Target,Close,DOW_Monday,DOW_Saturday,DOW_Sunday,DOW_Thursday,DOW_Tuesday,DOW_Wednesday,Split
2016-08-31,-0.3970963261297056,0.1793681083122571,-0.18874348254002757,-0.19869121200062276,-0.0513205267726374,-2.0801922668605197,-0.25803149353955074,-0.32108998418505363,-0.7426471278705986,-1.177483421593673,-0.5598856649469817,-0.5238674669447827,-1.1028059271958928,-0.20146709126959775,0.0005254860867109912,570.75,0,0,0,0,0,1,train
2016-09-01,-0.06813071301715408,-0.3967456600015375,0.17907349080820748,0.09657967730899163,-0.0007939219014802074,1.375844397930764,-0.22018481490389555,-0.3317755770223345,-0.7408030200897465,-1.1772294865690693,-1.3242890413773374,0.0009323197830128597,-1.2160705538815937,-0.5283592057810099,0.0016622198831814927,571.05,0,0,0,1,0,0,train
2016-09-02,-0.028873725204831002,-0.0678777081178515,-0.3968576860402015,-0.7164589294066519,0.2113392208700896,0.6819842137954252,-0.14473818948568565,-0.32194915804800994,-0.7346206621883516,-1.1944246297237309,-1.4763091274481868,-0.18296936079636358,-1.153436823686562,0.09574287381871614,0.03943922074728956,572.0,0,0,0,0,0,0,train
2016-09-03,1.275751216107797,-0.02863237467157305,-0.06809396440504538,0.2086442381910322,-0.10599532047432306,-0.30391962498124925,0.6062205927090922,0.00744890267218456,-0.589104544045671,-0.8498656306445309,-1.3809695406167433,-0.10574072095907126,-0.0026056324343019955,0.7234271038941407,0.01453230216413992,595.01,0,1,0,0,0,0,train
2016-09-04,0.41559327737389573,1.2756052578467658,-0.0288610692363045,-0.18928649464058261,0.2243354010890096,0.9202962968827537,0.7694297694504524,0.11964885362624036,-0.5348150861881997,-0.8340215984681729,-1.3712700490784828,-0.011734660094816239,-0.6110518091251619,-0.26215338921634107,-0.0003976143193531456,603.72,0,0,1,0,0,0,train
2016-09-05,-0.10000989308809753,0.41570267735690825,1.2749632028077142,0.17826842503526832,-0.23742402551376682,0.08798348757407431,0.5769734863893622,0.10898893864183133,-0.5381103594744412,-0.8478950237631331,-1.4412729040055774,-0.14528889632548345,-0.7805904608560089,-0.04395727093767691,0.007725105269064336,603.48,1,0,0,0,0,0,train
2016-09-06,0.18050741437254844,-0.09974742409961099,0.4153331568082579,-0.39725242577908154,-0.24405533589267037,-0.12056379290216424,0.574058512572981,0.16962678268267645,-0.5099811204654429,-0.8478967031663637,-1.4384884227431392,-0.13327195257428393,-1.096725215009741,0.08713284393823517,0.011444391330784676,608.16,0,0,0,0,1,0,train
2016-09-07,0.30895258601154213,0.18068660515847315,-0.09995357971144771,-0.06872293406490185,-0.19806118014453342,-0.6216093215364095,0.5911216144243331,0.2602177911980345,-0.4681311376556106,-0.9499591586784563,-1.428886127773826,-0.07718847531380912,-0.9772661611600159,0.18236320789772426,0.016940678982989787,615.16,0,0,0,0,0,1,train
2016-09-08,0.4987663296035645,0.30909364480796975,0.18039156977468432,-0.029517990635754818,0.09695932735558341,0.3553009167413957,0.6825648896421704,0.39161161487476354,-0.4045218728144681,-0.9850058239423151,-1.4357081027984269,0.06926169778871417,-0.6856194289501811,-0.0510898415053132,-0.005866905774351672,625.67,0,0,0,1,0,0,train
2016-09-09,-0.2888913257133759,0.4988510376973172,0.3087579125500131,1.2733773630510645,-0.7153898443872565,-0.38214913586784566,0.27421095891765424,0.321676832685599,-0.4286571926106208,-0.9121193414065093,-1.4406784134321233,-0.014987983001184467,-0.8176299588275674,-0.46460810721588786,-0.0005789363814150406,622.01,0,0,0,0,0,0,train
2016-09-10,-0.1062718323412196,-0.28857278280079274,0.4984551644006612,0.4143597662499018,0.20892886049005358,-0.04567280750428799,0.11884290049316523,0.29760466685972986,-0.4274265079512005,-1.2397280054126487,-1.4504742938181143,0.02113633703773288,-1.2260889108341007,-1.2472180897940375,-0.02496933389517242,621.65,0,1,0,0,0,0,train
2016-09-11,-0.9485917676754689,-0.10600750434784571,-0.2887190927695577,-0.10055985077445644,-0.1886644377330428,-0.22701572807929116,-0.456635201100344,0.06429821956207334,-0.5183774234318974,-0.9583034948736833,-1.3861567378379678,-0.09673892810383886,0.20964021465052893,2.056684871989731,0.0028327697720449407,606.32,0,0,1,0,0,0,train
2016-09-12,0.011551097971455183,-0.9480773770715858,-0.1062116759119321,0.17958556492753522,0.17857880521066108,-0.9685539415426595,-0.4172006432925563,0.07697509202953214,-0.5021035538408707,-0.9574956935318585,-1.3884474422172104,-0.06554210076057199,-1.1773991250597517,-0.6831350266886927,-0.0009543398503009115,608.04,1,0,0,0,0,0,train
2016-09-13,-0.11923635354091885,0.011780447439098058,-0.9480146659807624,0.3078604522400326,-0.39645401932935,-0.2811648510039224,-0.43481562889932707,0.04920056487214657,-0.4997898645990065,-0.9747341039789175,-1.456681522628907,0.04565290595127877,-1.2187427249303782,-0.015475304067098886,0.001710583002064503,607.46,0,0,0,0,1,0,train
2016-09-14,-0.027203509737980903,-0.11896817672255675,0.01153894457709027,0.49742255300986976,-0.06820311182914762,0.4838281111412666,-0.3622385411325391,0.04284084703853569,-0.4821953211934634,-1.0261525194825392,-1.4627755970422258,0.0788792143484005,-1.301515873350052,-0.29415738070785735,-0.0029459950043211336,608.5,0,0,0,0,0,1,train
2016-09-15,-0.18801796481216537,-0.02696265504771827,-0.11916824057686178,-0.28919087657531445,-0.02903141314248094,-0.331486228069332,-0.3293416208909073,0.0012762618991366808,-0.4840777292655178,-1.1921389189787472,-1.48067762866147,-0.009027620030695887,-1.2000191788045653,0.1081160382450312,-0.0016826133959932932,606.71,0,0,0,1,0,0,train
2016-09-16,-0.14438720750167294,-0.18772936854443728,-0.027191878807497072,-0.10681348835228255,1.2727591201639588,-0.051284199538125234,-0.28153953091983774,-0.030560315002071327,-0.4802621130861138,-1.1908336123907184,-1.4874809222603451,0.015489257757612212,-1.2606342438313276,-0.269302919477172,-0.0026285568825725747,605.69,0,0,0,0,0,0,train
2016-09-17,-0.177055271070374,-0.1441115640569921,-0.18790763946917363,-0.9480167302285177,0.41446994728829784,-0.0007900129305930192,-0.24802996420928036,-0.06939978125661475,-0.47953892010091737,-1.1954911773909087,-1.4855028747471353,-0.0009379384097753477,-1.20877276441676,-1.3901106401872065,0.006435134821471955,604.1,0,1,0,0,0,0,train
2016-09-18,0.13595841416104185,-0.17676992933777003,-0.14430365905481313,0.010853239916531051,-0.10001303168563214,0.2112070235626409,-0.11218332048344933,-0.030590126865954637,-0.44564030408819094,-1.528916654683587,-1.4835000114122119,0.016884594683893518,-1.180423036597506,0.2607561952191577,0.0011835099021002549,608.0,0,0,1,0,0,0,train
2016-09-19,-0.045405926456605114,0.13615083037215378,-0.17695167370850717,-0.1197608220257193,0.1798948282035602,-0.10592391346589017,-0.08908152741125447,-0.0353595240527222,-0.4368024291329798,-1.5367511645841998,-1.4880424227653124,-0.0167188663467817,-1.2107836527931117,1.0524785420360303,-0.012863295927415308,608.72,1,0,0,0,0,0,train
2016-09-20,-0.5305109589308209,-0.04515966794808852,0.13586990999971785,-0.02784998943287624,0.30806094184563754,0.22419486533100538,-0.34345910527914847,-0.15797442007542878,-0.48726676123027374,-1.389066362539024,-1.4680274854001827,-0.07213227261632704,-1.132507425753317,0.13351379765584676,-0.009160879846536574,600.94,0,0,0,0,1,0,train
2016-09-21,-0.4026483903905908,-0.5301206855109827,-0.045383124410791884,-0.1884512470717368,0.49746229902875033,-0.2372682928234734,-0.47886706221297554,-0.24234210993102423,-0.5207845825725417,-1.3661870697449616,-1.4641657217594142,-0.1540690067357383,-1.0784415275806805,0.5199686392321956,-8.397222203893051e-05,595.46,0,0,0,0,0,1,train
2016-09-22,-0.08917829466995804,-0.4022960760007296,-0.5301904401395658,-0.14487833260600322,-0.2884841034264139,-0.24389534850193567,-0.4212828716135675,-0.25027447981535805,-0.5164961560004613,-1.3605361451826556,-1.4666905455306996,-0.13467891383687733,-1.3372382277236055,-0.6793849304131,0.010043281865806719,595.41,0,0,0,1,0,0,train
2016-09-23,0.260565410965676,-0.08891904129784575,-0.4024063429101269,-0.1775030869624408,-0.10626136634620711,-0.1979307029627283,-0.17390468946132576,-0.17592997469962496,-0.4733093672792551,-1.2710306340431634,-1.462075314323709,-0.06876706345853614,-1.0321822123235118,0.8307908110399783,-0.0034811611253555697,601.42,0,0,0,0,0,0,train
2016-09-24,-0.20649987320289762,0.26072083464033996,-0.08912862881912861,0.13509562490801794,-0.9467512903930122,0.09690051707959671,-0.22668329130429163,-0.21696807679718394,-0.484742946630112,-1.269107786619678,-1.4618586372835807,-0.06984116174140172,-1.2401428516215478,-2.0592832786246444,-0.0005841560363393228,599.33,0,1,0,0,0,0,train
2016-09-25,-0.10645209260125876,-0.20620579014319712,0.2604004334901941,-0.046028274561095116,0.011305583687066599,-0.7149274451010287,-0.19161700811804233,-0.23154258477224027,-0.4829033030627789,-1.307020922624074,-1.463142926823104,-0.09645012692929068,-1.2317174331022616,-0.07499798337609746,0.012427054445826258,598.98,0,0,1,0,0,0,train
2016-09-26,0.3428887582715598,-0.10618771109335992,-0.20637820521605083,-0.5304901860625195,-0.11919772102729924,0.2087982096886175,0.1017001508515468,-0.1433428683327787,-0.4312542168816366,-1.2060291171571436,-1.4907866908189702,0.041868128381332685,-0.9717408982110336,2.16508112793443,-0.003650694134106125,606.47,1,0,0,0,0,0,train
2016-09-27,-0.21235467868063704,0.3430197423119831,-0.1063918255433561,-0.40279712947116325,-0.02736482635996868,-0.18853998957443227,0.0007778193948474791,-0.18947166928928078,-0.44354402273153487,-1.2897418050924592,-1.492005327937911,-0.013212878951688304,-1.113793895918506,-0.46126592127540467,-0.0005131558368214328,604.26,0,0,0,0,1,0,train
2016-09-28,-0.10400010782188422,-0.2120588574833473,0.3426732576363639,-0.08974261219108515,-0.18782989843177514,0.17846762724132184,-0.056556783877993226,-0.20923606374875378,-0.44100404696841006,-1.3596297671563187,-1.4937593502065312,-0.0021363246795270993,-1.341647537119142,-0.533589152562658,0.0027282890719515507,603.95,0,0,0,0,0,1,train
2016-09-29,0.007942867457922076,-0.1037364542437056,-0.21222941750568594,0.2595374257908681,-0.14429393263102686,-0.3961962517551189,-0.04952923159807473,-0.19996565498278407,-0.4252593773717269,-1.3632487263213402,-1.497219518669812,-0.024490097765386826,-1.2860916662256021,0.34867751667153746,0.004333397783189419,605.6,0,0,0,1,0,0,train
2016-09-30,0.06337513604197113,0.008173288114199677,-0.10394134558640046,-0.20690865334002628,-0.17689102206916085,-0.06815595259643514,0.012111416875761376,-0.18060071458879212,-0.4012494623731679,-1.4085158451317414,-1.5087537488934808,0.035618138942914816,-1.274497661335092,-0.048200600680420036,0.007779209070123194,608.23,0,0,0,0,0,0,train
2016-10-01,0.1823758837233874,0.06358910031723826,0.007932928492543427,-0.10699350963489203,0.13544261446214834,-0.02900938677705492,0.115677409539161,-0.13362809088054992,-0.36681765529630495,-1.4134404665549396,-1.5059016305369148,0.06831834091169296,-1.2357483931266788,-0.9656376550597777,-0.007171071513680793,612.98,0,1,0,0,0,0,train
2016-10-02,-0.33393055890329115,0.18255451980995865,0.06333117740355151,0.3417516341110507,-0.04552769678904601,1.2719459075735748,-0.09836806266930441,-0.21237648352302102,-0.3903378168544275,-1.3476160785240932,-1.4969475923982583,0.028497353346133913,-1.1345986334442075,-0.05561948871229292,0.004197553221643169,608.6,0,0,1,0,0,0,train
2016-10-03,0.058683757714389315,-0.3335986450282574,0.18225889241588958,-0.21275569689417742,-0.5295787975589487,0.41420741972303443,-0.028399931897824953,-0.18407338279658228,-0.36930475755425807,-1.4321974588766517,-1.6611594390744793,-0.13037411837127585,-1.2181643937759183,0.7710308492688385,-0.006517033776917813,611.16,1,0,0,0,0,0,train
2016-10-04,-0.31134343116887797,0.05889911473635787,-0.33373068465908473,-0.10454477553883555,-0.4019940212611369,-0.09994546296032805,-0.1909758505248888,-0.24132044910600575,-0.39049357262375434,-1.4031503015495919,-1.6807232223236135,-0.22526573997789676,-1.14128556910748,0.4542907427582536,0.002138721531210308,607.19,0,0,0,0,1,0,train
2016-10-05,-0.012417788513848234,-0.31101822281734925,0.05864267825015637,0.007249792962356385,-0.08920496583099345,0.17978280586360812,-0.16684021895348528,-0.22545199457740142,-0.37976774437130195,-1.4034405350329553,-1.680281957052987,-0.21383179154014362,-1.2238555152401072,-0.3305458320521818,0.002888230834263261,608.49,0,0,0,0,0,1,train
2016-10-06,0.013466440200500626,-0.01218132331490887,-0.31115741900753563,0.06260857301895402,0.25977889202925597,0.3078666871279029,-0.12634152815746252,-0.2017827774762774,-0.3643075961896123,-1.4029938758322664,-1.687072943193995,-0.23563670072640647,-1.3679936980602836,-0.2706455002802376,0.007558417543464202,610.25,0,0,0,1,0,0,train
2016-10-07,0.17475087046344145,0.013695221053466676,-0.012415231817823294,0.18145155718218653,-0.20627165331366856,0.49714652292354566,0.009368997727951559,-0.13681363089803844,-0.33135054834293326,-1.3797575385131509,-1.6973273609727297,-0.2531548948980495,-1.0975577293930348,1.1228615782309554,-0.0008786060017529351,614.88,0,0,0,0,0,0,train
2016-10-08,-0.11662089266638562,0.17493177021568293,0.013453111329864254,-0.33417039965396755,-0.10644123497558824,-0.28829561019203276,-0.017760537159235163,-0.13902448096541895,-0.3323638316119987,-1.4142945620260927,-1.7411206550059986,-0.3334852603218201,-1.3148483269158255,-2.47876311891247,-0.0020857103862148563,614.34,0,1,0,0,0,0,train
2016-10-09,-0.1583081216870749,-0.11635349230949205,0.17463855874897966,0.057923414218261825,0.34192338490172297,-0.10618978864066855,-0.08852507698756161,-0.1527375340434914,-0.33812946089487683,-1.463514068933969,-1.745136956837338,-0.3164394132225789,-1.289692075615229,0.4608158407109293,0.0047841531049535035,613.06,0,0,1,0,0,0,train
2016-10-10,0.0789419259340069,-0.1580283454895102,-0.11655438485265118,-0.31161321647710105,-0.2121137387314158,-0.9461404477991765,-0.005856265422952193,-0.1088394569180663,-0.31517362076884353,-1.4595507297735264,-1.7409918202117332,-0.2922622962053004,-1.322475794151147,1.1036433898541598,0.03665749084401515,616.0,1,0,0,0,0,0,train
2016-10-11,1.1796844525004462,0.0791512688392288,-0.15821602975171792,-0.013083870164568656,-0.10399457734049068,0.011301729520832235,0.6671748903915296,0.19764668371388516,-0.16189226844165405,-0.9800979431551952,-1.6521288840156556,-0.014445012546388292,-0.3593274964185863,2.0709541768369863,-0.007067167223092419,639.0,0,0,0,0,1,0,train
2016-10-12,-0.33034223463428386,1.1795670139320913,0.07888841370674901,0.01276604290834927,0.007705192359441927,-0.1191178432557367,0.3639810625689186,0.12178156316218912,-0.18975766737393387,-0.924332141596455,-1.6427113341886,-0.05907450004673217,-0.9934626075868254,-1.8226257852291534,-0.0007567874734482061,634.5,0,0,0,0,0,1,train
2016-10-13,-0.11241390199203209,-0.330011386038245,1.178955396915274,0.17383665267316464,0.06301702965255021,-0.027343869289616157,0.22122305870109735,0.10219941195045411,-0.19058273527298392,-0.9135126295755757,-1.642826059552843,-0.05818392252712378,-1.248299587450311,-0.17692912010671932,0.006571214163149541,634.02,0,0,0,1,0,0,train
2016-10-14,0.14065790059694513,-0.11214775057989963,-0.33014456260228187,-0.11714882856057027,0.18175923814673367,-0.18770598572008693,0.24971884436691774,0.14609946487762648,-0.1610371748637691,-0.9145619254431425,-1.6395729879849639,-0.03627191664729103,-1.0789026208192052,0.46523687317542795,-0.0035160455636349397,638.2,0,0,0,0,0,0,train
2016-10-15,-0.2077046037850489,0.14084892165427176,-0.11234997607600604,-0.15878079134098982,-0.333425485073634,-0.1441979529344323,0.05729990673115334,0.100753649691029,-0.17250317436562315,-0.9023947441219146,-1.6388785457070878,-0.03884173747786458,-1.2127685701849915,-1.3042790411234113,0.0047218366381098775,635.96,0,1,0,0,0,0,train
2016-10-16,0.07678983299282482,-0.20741016307255916,0.1405665122853582,0.0781547254646876,0.05833584374109558,-0.1767741278258338,0.03150970401500348,0.12653408971295846,-0.1499795035062578,-0.92006831761547,-1.6391324911983152,-0.009970106993348757,-1.2399301428420864,-0.15658176856914166,-0.0032291466125879964,638.97,0,0,1,0,0,0,train
2016-10-17,-0.19779657724480837,0.07699981479777634,-0.20758219643570527,1.1774379585645807,-0.3108874297842277,0.1353591130091123,-0.1478476097301656,0.0821616436859501,-0.16080255560873008,-0.8970400666107085,-1.6384178679085126,-0.012677600168482597,-1.1579777453849383,1.8442277538688905,-0.0015084144085371065,636.91,1,0,0,0,0,0,train
2016-10-18,-0.13837126291665242,-0.19750507796452,0.07673764153955082,-0.33058683255390325,-0.012611228365499844,-0.04549508627941615,-0.1663993413959919,0.05548913701388496,-0.16476204941905695,-1.4535658046784978,-1.6400934050520897,-0.04848757868078413,-1.2355886013144115,-0.6053240472855387,-0.012611625070182875,635.95,0,0,0,0,1,0,train
2016-10-19,-0.5218195310822191,-0.13809740544751897,-0.1976802506103983,-0.11294741524318873,0.013216764673155017,-0.5292356160890745,-0.41588154748494527,-0.06390392906713824,-0.2149176654672274,-1.372503998911352,-1.6161637939395053,-0.11067684353302505,-0.856470106284425,0.8134366621489911,0.0014480418165900844,627.98,0,0,0,0,0,1,train
2016-10-20,-0.03627034328370945,-0.5214318379184637,-0.13829140655155367,0.13978888106782436,0.17415079087287838,-0.4017326991784728,-0.3578929451345504,-0.06446852975420628,-0.20725250882760746,-1.3671400717366509,-1.6410162729416582,-0.04616050678532387,-1.2842207970742023,-1.2849544561618975,0.00017489605654041895,628.89,0,0,0,1,0,0,train
2016-10-21,-0.08023830459599327,-0.03602679688929689,-0.5215043463597515,-0.208111786768052,-0.1165879424626835,-0.0891443316450087,-0.30767762361718937,-0.07867764779011042,-0.20448030822377838,-1.4169967677165316,-1.655829328213318,-0.0040742900571751565,-1.3019419248781559,0.6640666962238545,0.03977088586025346,629.0,0,0,0,0,0,0,train
2016-10-22,1.2872052375663157,-0.07998170527154391,-0.0362531478919358,0.07600548562956137,-0.1581846024531861,0.25961561545112305,0.502709334240222,0.24433782224362371,-0.03422112284695541,-0.798537369121149,-1.4979284321097874,0.17559371101043716,-0.24624997622735384,0.5868122224385487,-0.008870122457585339,654.52,0,1,0,0,0,0,train
2016-10-23,-0.3926071130837647,1.2870558789078979,-0.08019412536057892,-0.1982168956505353,0.0785499993771927,-0.20613590822826372,0.24775224573661697,0.14228989686195928,-0.07216757379778456,-0.7600603703515634,-1.489329388791238,0.09033099244420893,-1.1363904191378125,-0.8832812697366431,-0.00021582622989146927,648.74,0,0,1,0,0,0,train
2016-10-24,-0.09373185962539868,-0.39225777968474895,1.2864101947494013,-0.13887036357240926,1.1769010697241051,-0.1063695418649347,0.18292619507285127,0.11692353923007578,-0.07288903778787312,-0.7666666440631648,-1.4922349876652905,0.10505131066170208,-0.9572630678349054,1.0097239340447202,0.005182354724899696,648.6,1,0,0,0,0,0,train
2016-10-25,0.09269377899724134,-0.09347125441974652,-0.39237122809636876,-0.5218102807485417,-0.3298449567425356,0.34170740377650893,0.2197032495133437,0.13777049349819467,-0.050352182099630806,-0.7711199654918486,-1.4927350591601614,0.13104707407572325,-0.8499039180281959,0.4409168942131887,0.03487709196035471,651.97,0,0,0,0,1,0,train
2016-10-26,1.1181985553678493,0.09289903933937518,-0.09367939917866128,-0.0369048027553135,-0.11239009183131991,-0.2119742453184581,0.7859574308533975,0.41953363912764646,0.10175073056243643,-0.6695283976964838,-1.405509792144359,0.23225313923846386,-0.3827093042290295,0.15981818614426374,0.014119750398362996,675.11,0,0,0,0,0,1,train
2016-10-27,0.4013458434616259,1.118099370343429,0.09263182703701078,-0.08081447417951558,0.14013189086637345,-0.1039244540244516,0.8303617146075966,0.5102660329456027,0.16306182827637167,-0.6910647348484301,-1.4011654712216308,0.31236332908380654,-0.6249234085467991,-0.6372277041962995,0.0017510328269123576,684.71,0,0,0,1,0,0,train
2016-10-28,-0.02580657908808442,0.40145947313263186,1.1175072346647326,1.2848161995064815,-0.2074737665167562,0.0077036482323544556,0.5833733849052132,0.48640081133460406,0.16841813982140705,-0.6999432168467989,-1.402617393608466,0.32257042229219235,-1.0821978270052313,-0.39097440429055685,0.036108830375019885,685.91,0,0,0,0,0,0,train
2016-10-29,1.1607365181544038,-0.025566139109750544,0.4010944667748829,-0.3927691642423354,0.0764025820399098,0.06297999701940693,1.1484388426179222,0.7729284712661939,0.3283523793616725,-0.7484619633310643,-1.3195238912450302,0.47305182955485386,-0.10303693706820198,0.20275328825022482,-0.019739912178736496,711.13,0,1,0,0,0,0,train
2016-10-30,-0.7679942124474627,1.160624704728857,-0.02579580547636427,-0.09429014032371882,-0.19758726600201298,0.18164601958682586,0.44463171684802183,0.5434667442174108,0.2284802235787727,-0.6128843342586867,-1.271371140512143,0.3645279584872565,-0.6418084589864547,-0.11540797085947808,-0.0003155841201314402,697.23,0,0,1,0,0,0,train
2016-10-31,-0.0971769883736537,-0.7675334365025914,1.160019091220696,0.09188834720784152,-0.13829105819433526,-0.3332081570983945,0.20441155251503462,0.49996631427691357,0.21378436823711558,-0.6123986247105394,-1.2705172505280693,0.3280361634708029,-0.5050503954987593,0.3577771831638471,0.041576361927202043,697.01,1,0,0,0,0,0,train
2016-11-01,1.3495571727121807,-0.09691536039998647,-0.7675279463713911,1.116033575469831,-0.520906252572309,0.05830181459333078,0.8107244057867886,0.8337792515845971,0.3948481914032679,-0.44839845374457743,-1.1837226447230451,0.5477924076259237,0.2285025367581086,0.5690445536542078,0.020973123380279013,726.6,0,0,0,0,1,0,train
2016-11-02,0.6380263929972735,1.3493893034059452,-0.09712241359610153,0.4001312206668473,-0.03641196144311308,-0.3106845624009839,0.9840317033845495,0.9711568929985571,0.4814875677931272,-0.5257780139842355,-1.1687154658595593,0.6234176463596373,-0.513311211366995,-0.6843956651573461,-0.07960928858530814,742.0,0,0,0,0,0,1,train
2016-11-03,-2.0794756103812393,0.6380697584449234,1.3487238635117802,-0.026454910743562193,-0.08028439864144434,-0.012599737318649617,-0.8285068246938074,0.19166243652925324,0.09973494390034808,0.5627323111440156,-0.7591449840351316,0.29391354204612197,1.83398869634861,1.6946801647321346,0.02519010361607954,685.22,0,0,0,1,0,0,train
2016-11-04,0.7836593830919113,-2.080023267516865,0.6376297616580324,1.1585151441681436,1.2841882567922882,0.013211684278299116,-0.3470610479577124,0.3757707685855587,0.20477175606057701,0.6232006357912913,-0.7380575889397775,0.3978305032477578,-0.3683968243441112,-1.3377960221678242,0.0010809581754616104,702.7,0,0,0,0,0,0,train
2016-11-05,-0.04894754006507358,0.7836595139393201,-2.0806748145688285,-0.7676585995944176,-0.3919745594783665,0.17404245395206205,-0.2883134179623571,0.34253977373892475,0.20052638966276706,0.4844767865470043,-0.7375637258221875,0.3896832137674956,-0.9860696029912097,-1.6785218376177218,0.009155357251986018,703.46,0,1,0,0,0,0,train
2016-11-06,0.22990102335685247,-0.04870023014472735,0.7831733744489165,-0.09773070174241912,-0.09374863778151162,-0.11650973914539563,-0.14019647800618387,0.38221202675967053,0.2328743847358191,0.44527436581252244,-0.7370007781162379,0.39688231016530845,-0.8253748788560736,0.2963975280502788,-0.010008648162171063,709.93,0,0,1,0,0,0,train
2016-11-07,-0.4319259842633797,0.2300655504808039,-0.04892256447413807,1.347085472477143,0.09227197537676841,-0.15807971039453256,-0.3908354721260777,0.25115777736202877,0.17698781267762592,0.46132143248861934,-0.7279961955910778,0.3557235530261385,-1.0282190848598824,0.4562723014312401,0.009134941052111323,702.86,1,0,0,0,0,0,train
2016-11-08,0.2291959519389502,-0.43156497812677697,0.22975486510827764,0.6364979943909314,1.1155487559023753,0.07850300066956854,-0.10790251985434798,0.29010382655602274,0.2090362232313994,0.25006614636158436,-0.7292544006483137,0.40630689748160664,-1.0224281265531263,0.9951893522288665,0.01703971169838603,709.31,0,0,0,0,1,0,train
2016-11-09,0.5021864145112207,0.2293606883800411,-0.4316659686535857,-2.0802003495082984,0.4002534671309883,1.1761493604062576,0.37523613603255224,0.39726097171816077,0.27662384676436685,0.22676319710068876,-0.7222772432295446,0.46155566313778756,-0.024816882336019197,0.931720814157404,-0.009791369129278138,721.5,0,0,0,0,0,1,train
2016-11-10,-0.4244222746238535,0.5022701072718152,0.2290502264040225,0.781937913657624,-0.025970930660035807,-0.3296299260621896,0.016187040178470512,0.2743472577656881,0.2205808424315718,-0.9903875394642666,-0.7631682496146273,0.2521615208718832,-0.8921664273914421,-1.089868457896562,0.0026837023221855105,714.47,0,0,0,1,0,0,train
2016-11-11,0.006403068520306906,-0.42406349614107,0.5018731503473096,-0.04956519292660246,1.1579943013676972,-0.11231458188772642,0.0145936317169582,0.2620913341365905,0.2220289210417372,-1.1613747594168442,-0.7690979971569766,0.2961190037025524,-1.1655046606667765,-0.6632110551110274,-0.01989252650582518,716.39,0,0,0,0,0,0,train
2016-11-12,-0.7732647329484882,0.0066339463023461645,-0.4241668641611165,0.22891369104991624,-0.7665460986253589,0.1400453807370357,-0.426982357885117,0.05503251574792171,0.12052539415330253,-0.98465902916825,-0.7423753450742103,0.20985398743277311,-0.863760397824019,-0.27328183943352263,-0.0027091400083811834,702.28,0,1,0,0,0,0,train
2016-11-13,-0.17983820124942718,-0.7728023923248531,0.00639407455425346,-0.4320359089977962,-0.09718628169623542,-0.20733725014614776,-0.44451333118966907,0.004493240119891594,0.0975848647748484,-1.0211064271854997,-0.7411670724857743,0.16801761506995155,-0.6736315961129062,1.254449097272284,0.0048995967550649056,700.38,0,0,1,0,0,0,train
2016-11-14,0.08292876082842539,-0.17955203333812764,-0.7727952322693816,0.2282095543702373,1.3464047270864687,0.07635696113199195,-0.33965299251988557,0.018357018780636468,0.10934318005315558,-1.0397215450730124,-0.7432780600150969,0.20595581648014816,-1.1566120225538319,0.37810120938447045,0.010234172780720918,703.82,1,0,0,0,0,0,train
2016-11-15,0.2671578095936905,0.08313692014734053,-0.17973289595863726,0.5008381037894802,0.6364198081586813,-0.1974570928872167,-0.11786351856382002,0.07748540427309665,0.14436487501947495,-1.0319928162792287,-0.7411034677662991,0.23080574603981405,-0.9546427438692972,-0.4703427224513948,0.0395014030682157,711.06,0,0,0,0,1,0,train
2016-11-16,1.2778986763331541,0.26731127615877975,0.08287280181659525,-0.42454214729267564,-2.079060300532995,-0.13819892998878175,0.7052584909619369,0.3873995946365087,0.3130002205932092,-0.6820568916958885,-0.6839424746176442,0.423437530848036,-0.10304839183394628,1.177066980292269,-0.006061240971064308,739.71,0,0,0,0,0,1,train
2016-11-17,-0.2956026722683398,1.2777520805477245,0.266988786257348,0.0057120353908874525,0.7817363982673783,-0.5205686354749154,0.46763308541270554,0.288788352858103,0.2712949593225354,-0.7038619091865174,-0.6801973659315254,0.4029131258681493,-0.7945471282552555,-0.8999203966154352,0.018515304365450902,735.24,0,0,0,1,0,0,train
2016-11-18,0.553145859481345,-0.29528213693367433,1.2771093451022595,-0.7729221327792026,-0.049061615942465525,-0.03638519966035362,0.7476915070435622,0.40433479466195105,0.3441517873287745,-0.6619509645211744,-0.6872795912791099,0.5432351207307485,-0.6482399316998602,-0.7309142905810796,0.0023604259724248067,748.98,0,0,0,0,0,0,train
2016-11-19,-0.0047612478411602046,0.5532144237244906,-0.29542632046340883,-0.18028232771210417,0.2291811253955427,-0.08022948796091918,0.5794860280055674,0.3727570554466732,0.34101133534651734,-0.8600380744071354,-0.687624664220357,0.5473482011774544,-1.0288141314906813,-1.270263802410132,-0.032022440568406196,750.75,0,1,0,0,0,0,train
